FileName_OrigDNA,FileName_OrigDen,FileName_OrigPuncta,Group_Index,Group_Number,Metadata_Plate,Metadata_Site,Metadata_Well,Metadata_WellCol,Metadata_WellRow,PathName_OrigDNA,PathName_OrigDen,PathName_OrigPuncta
D - 5(fld 5 wv D360_40X - HQ535_50M).tif,D - 5(fld 5 wv S475_20X - HQ535_50M).tif,D - 5(fld 5 wv HQ620_60X - HQ700_75M).tif,972,1,Plate 7,5,D5,5,D,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
D - 5(fld 6 wv D360_40X - HQ535_50M).tif,D - 5(fld 6 wv S475_20X - HQ535_50M).tif,D - 5(fld 6 wv HQ620_60X - HQ700_75M).tif,973,1,Plate 7,6,D5,5,D,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
D - 6(fld 1 wv D360_40X - HQ535_50M).tif,D - 6(fld 1 wv S475_20X - HQ535_50M).tif,D - 6(fld 1 wv HQ620_60X - HQ700_75M).tif,974,1,Plate 7,1,D6,6,D,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
D - 6(fld 2 wv D360_40X - HQ535_50M).tif,D - 6(fld 2 wv S475_20X - HQ535_50M).tif,D - 6(fld 2 wv HQ620_60X - HQ700_75M).tif,975,1,Plate 7,2,D6,6,D,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
D - 6(fld 3 wv D360_40X - HQ535_50M).tif,D - 6(fld 3 wv S475_20X - HQ535_50M).tif,D - 6(fld 3 wv HQ620_60X - HQ700_75M).tif,976,1,Plate 7,3,D6,6,D,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
D - 6(fld 4 wv D360_40X - HQ535_50M).tif,D - 6(fld 4 wv S475_20X - HQ535_50M).tif,D - 6(fld 4 wv HQ620_60X - HQ700_75M).tif,977,1,Plate 7,4,D6,6,D,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
D - 6(fld 5 wv D360_40X - HQ535_50M).tif,D - 6(fld 5 wv S475_20X - HQ535_50M).tif,D - 6(fld 5 wv HQ620_60X - HQ700_75M).tif,978,1,Plate 7,5,D6,6,D,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
D - 6(fld 6 wv D360_40X - HQ535_50M).tif,D - 6(fld 6 wv S475_20X - HQ535_50M).tif,D - 6(fld 6 wv HQ620_60X - HQ700_75M).tif,979,1,Plate 7,6,D6,6,D,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
D - 7(fld 1 wv D360_40X - HQ535_50M).tif,D - 7(fld 1 wv S475_20X - HQ535_50M).tif,D - 7(fld 1 wv HQ620_60X - HQ700_75M).tif,980,1,Plate 7,1,D7,7,D,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
D - 7(fld 2 wv D360_40X - HQ535_50M).tif,D - 7(fld 2 wv S475_20X - HQ535_50M).tif,D - 7(fld 2 wv HQ620_60X - HQ700_75M).tif,981,1,Plate 7,2,D7,7,D,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
D - 7(fld 3 wv D360_40X - HQ535_50M).tif,D - 7(fld 3 wv S475_20X - HQ535_50M).tif,D - 7(fld 3 wv HQ620_60X - HQ700_75M).tif,982,1,Plate 7,3,D7,7,D,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
D - 7(fld 4 wv D360_40X - HQ535_50M).tif,D - 7(fld 4 wv S475_20X - HQ535_50M).tif,D - 7(fld 4 wv HQ620_60X - HQ700_75M).tif,983,1,Plate 7,4,D7,7,D,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
D - 7(fld 5 wv D360_40X - HQ535_50M).tif,D - 7(fld 5 wv S475_20X - HQ535_50M).tif,D - 7(fld 5 wv HQ620_60X - HQ700_75M).tif,984,1,Plate 7,5,D7,7,D,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
D - 7(fld 6 wv D360_40X - HQ535_50M).tif,D - 7(fld 6 wv S475_20X - HQ535_50M).tif,D - 7(fld 6 wv HQ620_60X - HQ700_75M).tif,985,1,Plate 7,6,D7,7,D,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
D - 8(fld 1 wv D360_40X - HQ535_50M).tif,D - 8(fld 1 wv S475_20X - HQ535_50M).tif,D - 8(fld 1 wv HQ620_60X - HQ700_75M).tif,986,1,Plate 7,1,D8,8,D,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
D - 8(fld 2 wv D360_40X - HQ535_50M).tif,D - 8(fld 2 wv S475_20X - HQ535_50M).tif,D - 8(fld 2 wv HQ620_60X - HQ700_75M).tif,987,1,Plate 7,2,D8,8,D,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
D - 8(fld 3 wv D360_40X - HQ535_50M).tif,D - 8(fld 3 wv S475_20X - HQ535_50M).tif,D - 8(fld 3 wv HQ620_60X - HQ700_75M).tif,988,1,Plate 7,3,D8,8,D,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
D - 8(fld 4 wv D360_40X - HQ535_50M).tif,D - 8(fld 4 wv S475_20X - HQ535_50M).tif,D - 8(fld 4 wv HQ620_60X - HQ700_75M).tif,989,1,Plate 7,4,D8,8,D,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
D - 8(fld 5 wv D360_40X - HQ535_50M).tif,D - 8(fld 5 wv S475_20X - HQ535_50M).tif,D - 8(fld 5 wv HQ620_60X - HQ700_75M).tif,990,1,Plate 7,5,D8,8,D,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
D - 8(fld 6 wv D360_40X - HQ535_50M).tif,D - 8(fld 6 wv S475_20X - HQ535_50M).tif,D - 8(fld 6 wv HQ620_60X - HQ700_75M).tif,991,1,Plate 7,6,D8,8,D,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 5(fld 1 wv D360_40X - HQ535_50M).tif,E - 5(fld 1 wv S475_20X - HQ535_50M).tif,E - 5(fld 1 wv HQ620_60X - HQ700_75M).tif,992,1,Plate 7,1,E5,5,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 5(fld 2 wv D360_40X - HQ535_50M).tif,E - 5(fld 2 wv S475_20X - HQ535_50M).tif,E - 5(fld 2 wv HQ620_60X - HQ700_75M).tif,993,1,Plate 7,2,E5,5,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 5(fld 3 wv D360_40X - HQ535_50M).tif,E - 5(fld 3 wv S475_20X - HQ535_50M).tif,E - 5(fld 3 wv HQ620_60X - HQ700_75M).tif,994,1,Plate 7,3,E5,5,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 5(fld 4 wv D360_40X - HQ535_50M).tif,E - 5(fld 4 wv S475_20X - HQ535_50M).tif,E - 5(fld 4 wv HQ620_60X - HQ700_75M).tif,995,1,Plate 7,4,E5,5,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 5(fld 5 wv D360_40X - HQ535_50M).tif,E - 5(fld 5 wv S475_20X - HQ535_50M).tif,E - 5(fld 5 wv HQ620_60X - HQ700_75M).tif,996,1,Plate 7,5,E5,5,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 5(fld 6 wv D360_40X - HQ535_50M).tif,E - 5(fld 6 wv S475_20X - HQ535_50M).tif,E - 5(fld 6 wv HQ620_60X - HQ700_75M).tif,997,1,Plate 7,6,E5,5,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 6(fld 1 wv D360_40X - HQ535_50M).tif,E - 6(fld 1 wv S475_20X - HQ535_50M).tif,E - 6(fld 1 wv HQ620_60X - HQ700_75M).tif,998,1,Plate 7,1,E6,6,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 6(fld 2 wv D360_40X - HQ535_50M).tif,E - 6(fld 2 wv S475_20X - HQ535_50M).tif,E - 6(fld 2 wv HQ620_60X - HQ700_75M).tif,999,1,Plate 7,2,E6,6,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 6(fld 3 wv D360_40X - HQ535_50M).tif,E - 6(fld 3 wv S475_20X - HQ535_50M).tif,E - 6(fld 3 wv HQ620_60X - HQ700_75M).tif,1000,1,Plate 7,3,E6,6,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 6(fld 4 wv D360_40X - HQ535_50M).tif,E - 6(fld 4 wv S475_20X - HQ535_50M).tif,E - 6(fld 4 wv HQ620_60X - HQ700_75M).tif,1001,1,Plate 7,4,E6,6,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 6(fld 5 wv D360_40X - HQ535_50M).tif,E - 6(fld 5 wv S475_20X - HQ535_50M).tif,E - 6(fld 5 wv HQ620_60X - HQ700_75M).tif,1002,1,Plate 7,5,E6,6,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 6(fld 6 wv D360_40X - HQ535_50M).tif,E - 6(fld 6 wv S475_20X - HQ535_50M).tif,E - 6(fld 6 wv HQ620_60X - HQ700_75M).tif,1003,1,Plate 7,6,E6,6,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 7(fld 1 wv D360_40X - HQ535_50M).tif,E - 7(fld 1 wv S475_20X - HQ535_50M).tif,E - 7(fld 1 wv HQ620_60X - HQ700_75M).tif,1004,1,Plate 7,1,E7,7,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 7(fld 2 wv D360_40X - HQ535_50M).tif,E - 7(fld 2 wv S475_20X - HQ535_50M).tif,E - 7(fld 2 wv HQ620_60X - HQ700_75M).tif,1005,1,Plate 7,2,E7,7,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 7(fld 3 wv D360_40X - HQ535_50M).tif,E - 7(fld 3 wv S475_20X - HQ535_50M).tif,E - 7(fld 3 wv HQ620_60X - HQ700_75M).tif,1006,1,Plate 7,3,E7,7,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 7(fld 4 wv D360_40X - HQ535_50M).tif,E - 7(fld 4 wv S475_20X - HQ535_50M).tif,E - 7(fld 4 wv HQ620_60X - HQ700_75M).tif,1007,1,Plate 7,4,E7,7,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 7(fld 5 wv D360_40X - HQ535_50M).tif,E - 7(fld 5 wv S475_20X - HQ535_50M).tif,E - 7(fld 5 wv HQ620_60X - HQ700_75M).tif,1008,1,Plate 7,5,E7,7,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 7(fld 6 wv D360_40X - HQ535_50M).tif,E - 7(fld 6 wv S475_20X - HQ535_50M).tif,E - 7(fld 6 wv HQ620_60X - HQ700_75M).tif,1009,1,Plate 7,6,E7,7,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 8(fld 1 wv D360_40X - HQ535_50M).tif,E - 8(fld 1 wv S475_20X - HQ535_50M).tif,E - 8(fld 1 wv HQ620_60X - HQ700_75M).tif,1010,1,Plate 7,1,E8,8,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 8(fld 2 wv D360_40X - HQ535_50M).tif,E - 8(fld 2 wv S475_20X - HQ535_50M).tif,E - 8(fld 2 wv HQ620_60X - HQ700_75M).tif,1011,1,Plate 7,2,E8,8,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 8(fld 3 wv D360_40X - HQ535_50M).tif,E - 8(fld 3 wv S475_20X - HQ535_50M).tif,E - 8(fld 3 wv HQ620_60X - HQ700_75M).tif,1012,1,Plate 7,3,E8,8,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
E - 8(fld 4 wv D360_40X - HQ535_50M).tif,E - 8(fld 4 wv S475_20X - HQ535_50M).tif,E - 8(fld 4 wv HQ620_60X - HQ700_75M).tif,1013,1,Plate 7,4,E8,8,E,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 7
